mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.014871835708618164,0.002516297582768426,0.002194643020629883,0.00039637892937211027,5,250,"{'max_depth': 5, 'max_features': 250}",0.5625,0.625,0.59375,0.578125,0.5390625,0.5796875,0.028980057798424073,26
0.022360897064208983,0.0068685895026313025,0.0019884586334228517,0.001093013591739251,5,500,"{'max_depth': 5, 'max_features': 500}",0.6171875,0.578125,0.6171875,0.5703125,0.5546875,0.5875,0.025387620014487376,21
0.02257547378540039,0.0004528907504649966,0.001795053482055664,0.0003993955132021889,5,1000,"{'max_depth': 5, 'max_features': 1000}",0.671875,0.609375,0.5390625,0.6171875,0.5703125,0.6015625,0.04501518840902479,13
0.03814678192138672,0.005412302552081552,0.0019762516021728516,8.957421236981785e-05,5,2000,"{'max_depth': 5, 'max_features': 2000}",0.6484375,0.5859375,0.5546875,0.59375,0.6015625,0.596875,0.03029799910885206,16
0.05355391502380371,0.005731666455631936,0.0019943714141845703,6.211707713883234e-06,5,3000,"{'max_depth': 5, 'max_features': 3000}",0.6171875,0.578125,0.578125,0.59375,0.609375,0.5953125,0.015934435979977454,17
0.050244474411010744,0.0008057567943142058,0.0017953872680664062,0.00040041517300193883,5,3251,"{'max_depth': 5, 'max_features': 3251}",0.6328125,0.6171875,0.578125,0.609375,0.6171875,0.6109375,0.01808724516060973,9
0.013933944702148437,0.003936096210282425,0.0025957107543945314,0.0007949165671895776,7,10,"{'max_depth': 7, 'max_features': 10}",0.578125,0.5546875,0.5546875,0.6015625,0.5546875,0.56875,0.01875,28
0.009767723083496094,0.00040302318924115743,0.001817607879638672,0.00040944601005730557,7,15,"{'max_depth': 7, 'max_features': 15}",0.5859375,0.515625,0.53125,0.5859375,0.625,0.56875,0.03995847453920132,28
0.01018695831298828,0.0003882064056797499,0.0017746925354003907,0.00041349100171310095,7,25,"{'max_depth': 7, 'max_features': 25}",0.546875,0.6171875,0.5390625,0.5390625,0.6015625,0.56875,0.03365728004459065,28
0.01038808822631836,0.00046614497740634525,0.0015958786010742188,0.00048496183005862986,7,50,"{'max_depth': 7, 'max_features': 50}",0.5390625,0.53125,0.5,0.5703125,0.5625,0.540625,0.024902152266420667,43
0.011474943161010743,0.0004492378147808562,0.001993703842163086,1.3353483861135277e-05,7,100,"{'max_depth': 7, 'max_features': 100}",0.53125,0.6640625,0.578125,0.5859375,0.6328125,0.5984375,0.045981059279881754,15
0.014188003540039063,0.00045605271191125686,0.001794719696044922,0.00039967279431781725,7,250,"{'max_depth': 7, 'max_features': 250}",0.625,0.6796875,0.640625,0.640625,0.5859375,0.634375,0.030217311884083928,1
0.01850099563598633,0.00033637924322949236,0.00199127197265625,5.688169654253636e-06,7,500,"{'max_depth': 7, 'max_features': 500}",0.59375,0.6640625,0.546875,0.6640625,0.5390625,0.6015625,0.05435164728414402,13
0.02690744400024414,0.0005227828491138074,0.0017852783203125,0.0004013583143495861,7,1000,"{'max_depth': 7, 'max_features': 1000}",0.640625,0.578125,0.59375,0.609375,0.6171875,0.6078125,0.021194781197266463,11
0.04314570426940918,0.0011350233754992664,0.0019921302795410157,5.009287256877478e-06,7,2000,"{'max_depth': 7, 'max_features': 2000}",0.5703125,0.6171875,0.5625,0.6328125,0.6328125,0.603125,0.030618621784789725,12
0.0586245059967041,0.000850600000666843,0.0016050338745117188,0.0004900705115505649,7,3000,"{'max_depth': 7, 'max_features': 3000}",0.609375,0.6953125,0.578125,0.6484375,0.609375,0.628125,0.04032339968926232,2
0.062073278427124026,0.0009857674696333468,0.002004241943359375,2.0068330682086617e-05,7,3251,"{'max_depth': 7, 'max_features': 3251}",0.6015625,0.703125,0.5546875,0.6171875,0.6328125,0.621875,0.04831132760543846,7
0.009532499313354491,0.0005136986070017662,0.00200042724609375,2.1278160281450325e-05,10,10,"{'max_depth': 10, 'max_features': 10}",0.5546875,0.546875,0.59375,0.53125,0.515625,0.5484375,0.02633171804117612,41
0.009731245040893555,0.00039062892899735226,0.002007293701171875,1.5701922532929345e-05,10,15,"{'max_depth': 10, 'max_features': 15}",0.5234375,0.5703125,0.6015625,0.5234375,0.5546875,0.5546875,0.029646353064078555,36
0.010268497467041015,0.00039588405067543845,0.0020091056823730467,0.00041650835681700265,10,25,"{'max_depth': 10, 'max_features': 25}",0.578125,0.5703125,0.4921875,0.5859375,0.59375,0.5640625,0.03677688217481194,32
0.01096358299255371,2.3664097918621754e-05,0.001600360870361328,0.0004908395639889586,10,50,"{'max_depth': 10, 'max_features': 50}",0.609375,0.5234375,0.5625,0.5625,0.546875,0.5609375,0.028125,33
0.012012720108032227,0.00041555508885590176,0.0018073558807373048,0.00039026109664288156,10,100,"{'max_depth': 10, 'max_features': 100}",0.5859375,0.5703125,0.65625,0.625,0.703125,0.628125,0.04805798906009281,2
0.015782976150512697,0.0005049077473130347,0.0020655155181884765,0.00014031824433676386,10,250,"{'max_depth': 10, 'max_features': 250}",0.6328125,0.65625,0.6015625,0.59375,0.609375,0.61875,0.022857404434887176,8
0.021076536178588866,0.0007037540511728314,0.0017951488494873046,0.00040370774180897715,10,500,"{'max_depth': 10, 'max_features': 500}",0.640625,0.65625,0.625,0.6171875,0.59375,0.6265625,0.021194781197266466,4
0.03144526481628418,0.0008691683943980505,0.0022994518280029298,0.00040775230640343604,10,1000,"{'max_depth': 10, 'max_features': 1000}",0.609375,0.546875,0.5078125,0.6875,0.6015625,0.590625,0.06103757807695191,19
0.0553248405456543,0.0059285762356290315,0.0021237850189208983,0.00023963443676210344,10,2000,"{'max_depth': 10, 'max_features': 2000}",0.6484375,0.5703125,0.5703125,0.65625,0.671875,0.6234375,0.04402813376126678,5
0.07717642784118653,0.007779155369334039,0.002192401885986328,0.00039844960899080976,10,3000,"{'max_depth': 10, 'max_features': 3000}",0.6015625,0.625,0.578125,0.6484375,0.6640625,0.6234375,0.031014739439498763,5
0.07495479583740235,0.001007463421074174,0.001949453353881836,0.00011303138940507035,10,3251,"{'max_depth': 10, 'max_features': 3251}",0.6015625,0.609375,0.59375,0.6484375,0.59375,0.609375,0.020372507516258277,10
0.015551280975341798,0.0004899402696298658,0.002796363830566406,0.00039175425526172627,3,10,"{'max_depth': 3, 'max_features': 10}",0.5,0.515625,0.5078125,0.5,0.4921875,0.503125,0.007967217989988727,48
0.016023588180541993,0.0010216592640036183,0.0028025150299072266,0.00040118281636683376,3,15,"{'max_depth': 3, 'max_features': 15}",0.515625,0.484375,0.4921875,0.5078125,0.515625,0.503125,0.012693810007243688,48
0.015944576263427733,0.000267021426030694,0.0027842044830322264,0.0003958405129973382,3,25,"{'max_depth': 3, 'max_features': 25}",0.5078125,0.4921875,0.5234375,0.4921875,0.5,0.503125,0.011692679333668566,48
